localidad,provincia,region,producto,tipohorario,precio,latitud,longitud,anio_indice,mes_indice,anio_vigencia,mes_vigencia
ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,No especificado,Nafta (premium) de más de 95 Ron,Diurno,1885.0,-38.034996,-60.090439,2025,11,2025,11
ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,No especificado,Nafta (premium) de más de 95 Ron,Nocturno,1885.0,-38.034996,-60.090439,2025,11,2025,11
ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,No especificado,Nafta (súper) entre 92 y 95 Ron,Diurno,1597.0,-38.034996,-60.090439,2025,11,2025,11
ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,No especificado,Nafta (súper) entre 92 y 95 Ron,Nocturno,1597.0,-38.034996,-60.090439,2025,11,2025,11
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 2,Diurno,1535.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 2,Nocturno,1535.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 3,Diurno,1675.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 3,Nocturno,1675.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,GNC,Diurno,695.0,-31.42185,-63.03726,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,GNC,Nocturno,695.0,-31.42185,-63.03726,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Diurno,1710.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Nocturno,1710.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,1445.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1445.0,-31.42185,-63.03726,2025,8,2025,8
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 2,Diurno,1279.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 2,Nocturno,1279.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 3,Diurno,1469.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Gas Oil Grado 3,Nocturno,1469.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Diurno,1519.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Nocturno,1519.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,1266.0,-31.424816,-63.055288,2025,3,2025,3
ARROYITO,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1266.0,-31.424816,-63.055288,2025,3,2025,3
COLONIA CAROYA,CORDOBA,CENTRO,Gas Oil Grado 2,Diurno,39.47,-31.02094,-64.11374,2019,3,2019,3
COLONIA CAROYA,CORDOBA,CENTRO,Gas Oil Grado 2,Nocturno,39.47,-31.02094,-64.11374,2019,3,2019,3
COLONIA CAROYA,CORDOBA,CENTRO,Gas Oil Grado 3,Diurno,45.47,-31.02094,-64.11374,2019,3,2019,3
COLONIA CAROYA,CORDOBA,CENTRO,Gas Oil Grado 3,Nocturno,45.47,-31.02094,-64.11374,2019,3,2019,3
COLONIA CAROYA,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,42.86,-31.02094,-64.11374,2019,3,2019,3
COLONIA CAROYA,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,42.86,-31.02094,-64.11374,2019,3,2019,3
ARROYO SECO,SANTA FE,CENTRO,Gas Oil Grado 2,Diurno,1599.0,-33.16654,-60.52851,2025,10,2025,10
ARROYO SECO,SANTA FE,CENTRO,Gas Oil Grado 2,Nocturno,1599.0,-33.16654,-60.52851,2025,10,2025,10
ARROYO SECO,SANTA FE,CENTRO,Gas Oil Grado 3,Diurno,1766.0,-33.16654,-60.52851,2025,9,2025,9
ARROYO SECO,SANTA FE,CENTRO,Gas Oil Grado 3,Nocturno,1766.0,-33.16654,-60.52851,2025,9,2025,9
ARROYO SECO,SANTA FE,CENTRO,GNC,Diurno,640.0,-33.16654,-60.52851,2025,2,2025,2
ARROYO SECO,SANTA FE,CENTRO,GNC,Nocturno,640.0,-33.16654,-60.52851,2025,2,2025,2
ARROYO SECO,SANTA FE,CENTRO,Nafta (premium) de más de 95 Ron,Diurno,1863.0,-33.16654,-60.52851,2025,10,2025,10
ARROYO SECO,SANTA FE,CENTRO,Nafta (premium) de más de 95 Ron,Nocturno,1863.0,-33.16654,-60.52851,2025,10,2025,10
ARROYO SECO,SANTA FE,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,1607.0,-33.16654,-60.52851,2025,10,2025,10
ARROYO SECO,SANTA FE,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1607.0,-33.16654,-60.52851,2025,10,2025,10
CONCEPCION,TUCUMAN,CUYO,Gas Oil Grado 2,Diurno,1315.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Gas Oil Grado 2,Nocturno,1315.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Gas Oil Grado 3,Diurno,1477.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Gas Oil Grado 3,Nocturno,1477.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Nafta (premium) de más de 95 Ron,Diurno,1456.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Nafta (premium) de más de 95 Ron,Nocturno,1456.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Nafta (súper) entre 92 y 95 Ron,Diurno,1261.0,-27.35071,-65.59343,2025,6,2025,6
CONCEPCION,TUCUMAN,CUYO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1261.0,-27.35071,-65.59343,2025,6,2025,6
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Diurno,1649.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Nocturno,1649.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Diurno,1879.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Nocturno,1879.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,GNC,Diurno,883.0,-38.93242,-68.00818,2025,8,2025,8
CIPOLLETTI,RIO NEGRO,PATAGONIA,GNC,Nocturno,883.0,-38.93242,-68.00818,2025,8,2025,8
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Diurno,1579.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Nocturno,1579.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Diurno,1309.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1309.0,-38.93242,-68.00818,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Diurno,1649.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Nocturno,1649.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Diurno,1879.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Nocturno,1879.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,GNC,Diurno,883.0,-38.94167,-67.99437,2025,8,2025,8
CIPOLLETTI,RIO NEGRO,PATAGONIA,GNC,Nocturno,883.0,-38.94167,-67.99437,2025,8,2025,8
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Diurno,1579.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Nocturno,1579.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Diurno,1309.0,-38.94167,-67.99437,2025,10,2025,10
CIPOLLETTI,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1309.0,-38.94167,-67.99437,2025,10,2025,10
VICTORIA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1556.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1556.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1799.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1799.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1854.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1854.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1578.0,-34.467845,-58.559811,2025,11,2025,11
VICTORIA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1578.0,-34.467845,-58.559811,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Gas Oil Grado 2,Diurno,189.2,-34.601257,-58.472184,2023,2,2023,2
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Gas Oil Grado 2,Nocturno,189.2,-34.601257,-58.472184,2023,2,2023,2
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Gas Oil Grado 3,Diurno,1767.0,-34.601257,-58.472184,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Gas Oil Grado 3,Nocturno,1767.0,-34.601257,-58.472184,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Nafta (premium) de más de 95 Ron,Diurno,1824.0,-34.601257,-58.472184,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Nafta (premium) de más de 95 Ron,Nocturno,1824.0,-34.601257,-58.472184,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Nafta (súper) entre 92 y 95 Ron,Diurno,1517.0,-34.601257,-58.472184,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,Nafta (súper) entre 92 y 95 Ron,Nocturno,1517.0,-34.601257,-58.472184,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1686.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1686.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1899.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1899.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1973.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1973.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1731.0,-37.97946,-57.58249,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1731.0,-37.97946,-57.58249,2025,11,2025,11
MENDOZA,MENDOZA,PATAGONIA,Gas Oil Grado 2,Diurno,1244.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Gas Oil Grado 2,Nocturno,1244.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Gas Oil Grado 3,Diurno,1375.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Gas Oil Grado 3,Nocturno,1375.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Nafta (premium) de más de 95 Ron,Diurno,1388.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Nafta (premium) de más de 95 Ron,Nocturno,1388.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Diurno,1185.0,-32.86824,-68.84333,2025,6,2025,6
MENDOZA,MENDOZA,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1185.0,-32.86824,-68.84333,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1221.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1221.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1402.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1402.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,GNC,Diurno,300.0,-34.83252,-58.41306,2024,3,2024,3
BURZACO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,300.0,-34.83252,-58.41306,2024,3,2024,3
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1461.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1461.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1248.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1248.0,-34.83252,-58.41306,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1221.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1221.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1402.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1402.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,GNC,Diurno,300.0,-34.83209,-58.41225,2024,3,2024,3
BURZACO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,300.0,-34.83209,-58.41225,2024,3,2024,3
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1461.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1461.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1248.0,-34.83209,-58.41225,2025,6,2025,6
BURZACO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1248.0,-34.83209,-58.41225,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Gas Oil Grado 2,Diurno,1244.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Gas Oil Grado 2,Nocturno,1244.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Gas Oil Grado 3,Diurno,1375.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Gas Oil Grado 3,Nocturno,1375.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,GNC,Diurno,12.99,-32.89762,-68.8023,2017,12,2017,12
GUAYMALLEN,MENDOZA,CUYO,GNC,Nocturno,12.99,-32.89762,-68.8023,2017,12,2017,12
GUAYMALLEN,MENDOZA,CUYO,Nafta (premium) de más de 95 Ron,Diurno,1388.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Nafta (premium) de más de 95 Ron,Nocturno,1388.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Nafta (súper) entre 92 y 95 Ron,Diurno,1185.0,-32.89762,-68.8023,2025,6,2025,6
GUAYMALLEN,MENDOZA,CUYO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1185.0,-32.89762,-68.8023,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Diurno,1256.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Nocturno,1256.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Diurno,1472.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Nocturno,1472.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Diurno,1239.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Nocturno,1239.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Diurno,1040.0,-38.97749,-67.82925,2025,6,2025,6
ALLEN,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1040.0,-38.97749,-67.82925,2025,6,2025,6
TIMBUES,SANTA FE,No especificado,Gas Oil Grado 2,Diurno,1390.0,-32.61715,-60.773838,2025,8,2025,8
TIMBUES,SANTA FE,No especificado,Gas Oil Grado 2,Nocturno,1390.0,-32.61715,-60.773838,2025,8,2025,8
TIMBUES,SANTA FE,No especificado,Gas Oil Grado 3,Diurno,1535.0,-32.61715,-60.773838,2025,8,2025,8
TIMBUES,SANTA FE,No especificado,Gas Oil Grado 3,Nocturno,1535.0,-32.61715,-60.773838,2025,8,2025,8
LUJAN DE CUYO,MENDOZA,CUYO,GNC,Diurno,649.9,-32.964961,-68.839797,2025,11,2025,11
LUJAN DE CUYO,MENDOZA,CUYO,GNC,Nocturno,649.9,-32.964961,-68.839797,2025,11,2025,11
LAVALLE,MENDOZA,CUYO,GNC,Diurno,649.9,-32.722573,-68.607231,2025,11,2025,11
LAVALLE,MENDOZA,CUYO,GNC,Nocturno,649.9,-32.722573,-68.607231,2025,11,2025,11
LA BANDA,SANTIAGO DEL ESTERO,NOA,GNC,Diurno,729.9,-27.731273,-64.236609,2025,8,2025,8
LA BANDA,SANTIAGO DEL ESTERO,NOA,GNC,Nocturno,729.9,-27.731273,-64.236609,2025,8,2025,8
SAN MARTIN,MENDOZA,CUYO,GNC,Diurno,699.0,-33.08458,-68.47208,2025,10,2025,10
SAN MARTIN,MENDOZA,CUYO,GNC,Nocturno,699.0,-33.08458,-68.47208,2025,10,2025,10
PICHANAL,SALTA,NOA,Gas Oil Grado 2,Diurno,1508.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,Gas Oil Grado 2,Nocturno,1508.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,Gas Oil Grado 3,Diurno,1700.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,Gas Oil Grado 3,Nocturno,1700.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,GNC,Diurno,660.0,-23.30737,-64.21768,2024,8,2024,8
PICHANAL,SALTA,NOA,GNC,Nocturno,660.0,-23.30737,-64.21768,2024,8,2024,8
PICHANAL,SALTA,NOA,Nafta (premium) de más de 95 Ron,Diurno,1682.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,Nafta (premium) de más de 95 Ron,Nocturno,1682.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,Nafta (súper) entre 92 y 95 Ron,Diurno,1453.0,-23.30737,-64.21768,2025,8,2025,8
PICHANAL,SALTA,NOA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1453.0,-23.30737,-64.21768,2025,8,2025,8
LEONES,CORDOBA,CENTRO,Gas Oil Grado 2,Diurno,1693.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Gas Oil Grado 2,Nocturno,1693.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Gas Oil Grado 3,Diurno,1839.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Gas Oil Grado 3,Nocturno,1839.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,GNC,Diurno,815.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,GNC,Nocturno,815.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Diurno,1884.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Nocturno,1884.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,1582.0,-32.65361,-62.29361,2025,11,2025,11
LEONES,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1582.0,-32.65361,-62.29361,2025,11,2025,11
S.M. DE TUCUMAN,TUCUMAN,CUYO,Gas Oil Grado 2,Diurno,1360.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Gas Oil Grado 2,Nocturno,1360.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Gas Oil Grado 3,Diurno,1524.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Gas Oil Grado 3,Nocturno,1524.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Nafta (premium) de más de 95 Ron,Diurno,1522.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Nafta (premium) de más de 95 Ron,Nocturno,1522.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Nafta (súper) entre 92 y 95 Ron,Diurno,1319.0,-26.80958,-65.24794,2025,7,2025,7
S.M. DE TUCUMAN,TUCUMAN,CUYO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1319.0,-26.80958,-65.24794,2025,7,2025,7
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,GNC,Diurno,779.0,-27.779187,-64.274198,2025,11,2025,11
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,GNC,Nocturno,779.0,-27.779187,-64.274198,2025,11,2025,11
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Gas Oil Grado 2,Diurno,1699.0,-27.791524,-64.268935,2025,10,2025,10
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Gas Oil Grado 2,Nocturno,1699.0,-27.791524,-64.268935,2025,10,2025,10
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Gas Oil Grado 3,Diurno,1799.0,-27.791524,-64.268935,2025,10,2025,10
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Gas Oil Grado 3,Nocturno,1799.0,-27.791524,-64.268935,2025,10,2025,10
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,GNC,Diurno,779.0,-27.791524,-64.268935,2025,11,2025,11
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,GNC,Nocturno,779.0,-27.791524,-64.268935,2025,11,2025,11
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Nafta (premium) de más de 95 Ron,Diurno,66.7,-27.791524,-64.268935,2019,12,2019,12
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Nafta (premium) de más de 95 Ron,Nocturno,66.7,-27.791524,-64.268935,2019,12,2019,12
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Nafta (súper) entre 92 y 95 Ron,Diurno,1567.0,-27.791524,-64.268935,2025,11,2025,11
SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,No especificado,Nafta (súper) entre 92 y 95 Ron,Nocturno,1567.0,-27.791524,-64.268935,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Diurno,1661.0,-40.711158,-65.000761,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gas Oil Grado 2,Nocturno,1661.0,-40.711158,-65.000761,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Diurno,1983.0,-40.711158,-65.000761,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,Nocturno,1983.0,-40.711158,-65.000761,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,GNC,Diurno,828.0,-40.711158,-65.000761,2025,9,2025,9
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,GNC,Nocturno,828.0,-40.711158,-65.000761,2025,9,2025,9
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Diurno,1696.0,-40.711158,-65.000761,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Nafta (premium) de más de 95 Ron,Nocturno,1696.0,-40.711158,-65.000761,2025,11,2025,11
SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,Diurno,1394.0,-40.711158,-65.000761,2025,11,2025,11
